pulseheight,counts_ch_A,counts_ch_B
172.15182591295653,0,0
172.30040020010009,1,0
172.44897448724367,0,0
172.59754877438723,1,0
172.7461230615308,1,0
172.89469734867438,0,0
173.04327163581794,0,0
173.19184592296153,0,0
173.3404202101051,0,0
173.48899449724865,0,0
173.63756878439224,0,0
173.7861430715358,0,0
173.9347173586794,0,0
174.08329164582295,1,0
174.2318659329665,0,0
174.3804402201101,0,0
174.52901450725366,0,0
174.67758879439725,0,0
174.8261630815408,0,0
174.97473736868437,0,0
175.12331165582796,0,0
175.27188594297152,0,0
175.4204602301151,0,0
175.56903451725867,0,0
175.71760880440223,0,0
175.86618309154582,0,0
176.01475737868938,0,0
176.16333166583297,1,0
176.31190595297653,0,0
176.4604802401201,0,0
176.60905452726368,1,0
176.75762881440724,0,0
176.90620310155083,0,0
177.0547773886944,1,0
177.20335167583795,0,0
177.35192596298154,0,0
177.5005002501251,1,0
177.6490745372687,0,0
177.79764882441225,1,0
177.9462231115558,1,0
178.0947973986994,2,0
178.24337168584296,0,0
178.39194597298655,0,0
178.5405202601301,0,0
178.68909454727367,0,0
178.83766883441726,0,0
178.98624312156082,1,0
179.1348174087044,0,0
179.28339169584797,0,0
179.43196598299153,0,0
179.58054027013512,0,0
179.72911455727868,0,0
179.87768884442227,0,0
180.02626313156583,0,0
180.1748374187094,0,0
180.32341170585298,0,0
180.47198599299654,0,0
180.62056028014013,0,0
180.7691345672837,0,0
180.91770885442725,0,0
181.0662831415708,0,0
181.2148574287144,0,0
181.36343171585798,0,0
181.51200600300155,2,0
181.6605802901451,0,0
181.80915457728867,1,0
181.95772886443226,0,0
182.10630315157584,0,0
182.2548774387194,0,0
182.40345172586296,0,0
182.55202601300653,0,0
182.7006003001501,0,0
182.8491745872937,0,0
182.99774887443726,1,0
183.14632316158082,0,0
183.29489744872438,0,0
183.44347173586797,0,0
183.59204602301156,0,0
183.74062031015512,0,0
183.88919459729868,1,0
184.03776888444224,0,0
184.18634317158583,0,0
184.33491745872942,1,0
184.48349174587298,0,0
184.63206603301654,0,0
184.7806403201601,0,0
184.9292146073037,0,0
185.07778889444728,0,0
185.22636318159084,0,0
185.3749374687344,0,0
185.52351175587796,0,0
185.67208604302155,0,0
185.82066033016514,0,0
185.9692346173087,0,0
186.11780890445226,1,0
186.26638319159582,0,0
186.4149574787394,0,0
186.563531765883,0,0
186.71210605302656,0,0
186.86068034017012,0,0
187.00925462731368,0,0
187.15782891445727,0,0
187.30640320160086,0,0
187.45497748874442,0,0
187.60355177588798,0,0
187.75212606303154,0,0
187.90070035017513,0,0
188.04927463731872,0,0
188.19784892446228,0,0
188.34642321160584,0,0
188.4949974987494,0,0
188.643571785893,0,0
188.79214607303658,0,0
188.94072036018014,0,0
189.0892946473237,0,0
189.23786893446726,2,0
189.38644322161085,0,0
189.53501750875444,0,0
189.683591795898,0,0
189.83216608304156,0,0
189.98074037018512,0,0
190.1293146573287,0,0
190.2778889444723,0,0
190.42646323161586,0,0
190.57503751875942,0,0
190.72361180590298,0,0
190.87218609304657,0,0
191.02076038019015,0,0
191.16933466733371,0,0
191.31790895447728,1,0
191.46648324162084,1,0
191.61505752876442,0,0
191.763631815908,1,0
191.91220610305157,0,0
192.06078039019513,0,0
192.2093546773387,1,0
192.35792896448228,0,0
192.50650325162587,0,0
192.65507753876943,0,0
192.803651825913,0,0
192.95222611305655,0,0
193.10080040020014,0,0
193.24937468734373,0,0
193.3979489744873,0,0
193.54652326163085,0,0
193.6950975487744,0,0
193.843671835918,0,0
193.9922461230616,0,0
194.14082041020515,0,0
194.2893946973487,0,0
194.43796898449227,0,0
194.58654327163586,0,0
194.73511755877945,0,0
194.883691845923,0,0
195.03226613306657,0,0
195.18084042021013,0,0
195.32941470735372,0,0
195.4779889944973,0,0
195.62656328164087,0,0
195.77513756878443,1,0
195.923711855928,0,0
196.07228614307158,1,0
196.22086043021517,2,0
196.36943471735873,0,0
196.5180090045023,0,0
196.66658329164585,1,0
196.81515757878944,0,0
196.96373186593303,0,0
197.1123061530766,0,0
197.26088044022015,1,0
197.4094547273637,0,0
197.5580290145073,0,0
197.7066033016509,0,0
197.85517758879445,0,0
198.003751875938,0,0
198.15232616308157,1,0
198.30090045022516,0,0
198.44947473736875,0,0
198.5980490245123,0,0
198.74662331165587,0,0
198.89519759879943,1,0
199.04377188594302,0,0
199.1923461730866,0,0
199.34092046023017,2,0
199.48949474737373,0,0
199.6380690345173,0,0
199.78664332166088,0,0
199.93521760880446,1,0
200.08379189594802,0,0
200.23236618309159,1,0
200.38094047023515,0,0
200.52951475737873,0,0
200.67808904452232,1,0
200.82666333166588,2,0
200.97523761880944,0,0
201.123811905953,1,0
201.2723861930966,0,0
201.42096048024018,0,0
201.56953476738374,0,0
201.7181090545273,0,0
201.86668334167086,0,0
202.01525762881445,1,0
202.16383191595804,0,0
202.3124062031016,0,0
202.46098049024516,0,0
202.60955477738872,0,0
202.7581290645323,0,0
202.9067033516759,1,0
203.05527763881946,0,0
203.20385192596302,0,0
203.35242621310658,0,0
203.50100050025017,0,0
203.64957478739376,1,0
203.79814907453732,0,0
203.94672336168088,0,0
204.09529764882444,0,0
204.24387193596803,1,0
204.39244622311162,0,0
204.54102051025518,0,0
204.68959479739874,0,0
204.8381690845423,0,0
204.9867433716859,0,0
205.13531765882948,0,0
205.28389194597304,1,0
205.4324662331166,0,0
205.58104052026016,0,0
205.72961480740375,0,0
205.87818909454734,0,0
206.0267633816909,0,0
206.17533766883446,0,0
206.32391195597802,0,0
206.4724862431216,0,0
206.6210605302652,0,0
206.76963481740876,0,0
206.91820910455232,1,0
207.06678339169588,0,0
207.21535767883947,0,0
207.36393196598306,0,0
207.51250625312662,0,0
207.66108054027018,1,0
207.80965482741374,0,0
207.95822911455733,0,0
208.10680340170092,0,0
208.25537768884448,0,0
208.40395197598804,0,0
208.5525262631316,0,0
208.70110055027519,0,0
208.84967483741877,0,0
208.99824912456234,0,0
209.1468234117059,0,0
209.29539769884946,0,0
209.44397198599304,0,0
209.59254627313663,0,0
209.7411205602802,0,0
209.88969484742375,0,0
210.03826913456732,0,0
210.1868434217109,0,0
210.3354177088545,1,0
210.48399199599805,0,0
210.6325662831416,0,0
210.78114057028517,0,0
210.92971485742876,0,0
211.07828914457235,0,0
211.2268634317159,1,0
211.37543771885947,0,0
211.52401200600303,0,0
211.67258629314662,0,0
211.8211605802902,0,0
211.96973486743377,0,0
212.11830915457733,0,0
212.2668834417209,0,0
212.41545772886448,0,0
212.56403201600807,0,0
212.71260630315163,0,0
212.8611805902952,0,0
213.00975487743875,0,0
213.15832916458234,0,0
213.30690345172593,0,0
213.4554777388695,0,0
213.60405202601305,0,0
213.7526263131566,0,0
213.9012006003002,0,0
214.0497748874438,0,0
214.19834917458735,0,0
214.3469234617309,0,0
214.49549774887447,0,0
214.64407203601806,0,0
214.79264632316165,0,0
214.9412206103052,0,0
215.08979489744877,0,0
215.23836918459233,0,0
215.38694347173592,0,0
215.5355177588795,0,0
215.68409204602307,0,0
215.83266633316663,0,0
215.9812406203102,0,0
216.12981490745378,0,0
216.27838919459737,0,0
216.42696348174093,0,0
216.5755377688845,0,0
216.72411205602805,0,0
216.87268634317164,0,0
217.02126063031523,0,0
217.1698349174588,0,0
217.31840920460235,0,0
217.4669834917459,0,0
217.6155577788895,0,0
217.76413206603308,0,0
217.91270635317665,0,0
218.0612806403202,0,0
218.20985492746377,0,0
218.35842921460736,0,0
218.50700350175094,0,0
218.6555777888945,0,0
218.80415207603806,0,0
218.95272636318163,0,0
219.10130065032521,0,0
219.2498749374688,0,0
219.39844922461236,0,0
219.54702351175592,0,0
219.69559779889948,0,0
219.84417208604307,0,0
219.99274637318666,0,0
220.14132066033022,0,0
220.28989494747378,0,0
220.43846923461734,0,0
220.58704352176093,0,0
220.73561780890452,0,0
220.88419209604808,0,0
221.03276638319164,0,0
221.1813406703352,0,0
221.3299149574788,0,0
221.47848924462238,0,0
221.62706353176594,0,0
221.7756378189095,0,0
221.92421210605306,0,0
222.07278639319665,0,0
222.22136068034024,0,0
222.3699349674838,0,0
222.51850925462736,0,0
222.66708354177092,0,0
222.8156578289145,0,0
222.9642321160581,0,0
223.11280640320166,0,0
223.26138069034522,0,0
223.40995497748878,0,0
223.55852926463237,0,0
223.70710355177596,1,0
223.85567783891952,0,0
224.00425212606308,0,0
224.15282641320664,0,0
224.30140070035023,0,0
224.44997498749382,0,0
224.59854927463738,0,0
224.74712356178094,0,0
224.8956978489245,0,0
225.0442721360681,0,0
225.19284642321168,0,0
225.34142071035524,0,0
225.4899949974988,0,0
225.63856928464236,0,0
225.78714357178595,0,0
225.93571785892954,0,0
226.0842921460731,0,0
226.23286643321666,0,0
226.38144072036022,0,0
226.5300150075038,0,0
226.6785892946474,0,0
226.82716358179096,0,0
226.97573786893452,0,0
227.12431215607808,0,0
227.27288644322167,0,0
227.42146073036525,0,0
227.57003501750881,0,0
227.71860930465238,0,0
227.86718359179594,0,0
228.01575787893952,0,0
228.1643321660831,0,0
228.31290645322667,0,0
228.46148074037023,0,0
228.6100550275138,0,0
228.75862931465738,0,0
228.90720360180097,0,0
229.05577788894453,0,0
229.2043521760881,0,0
229.35292646323165,0,0
229.50150075037524,0,0
229.65007503751883,0,0
229.7986493246624,0,0
229.94722361180595,0,0
230.0957978989495,0,0
230.2443721860931,1,0
230.3929464732367,0,0
230.54152076038025,0,0
230.6900950475238,0,0
230.83866933466737,0,0
230.98724362181096,0,0
231.13581790895455,0,0
231.2843921960981,0,0
231.43296648324167,0,0
231.58154077038523,0,0
231.73011505752882,0,0
231.87868934467238,0,0
232.02726363181597,0,0
232.17583791895953,0,0
232.3244122061031,0,0
232.47298649324668,0,0
232.62156078039024,0,0
232.77013506753383,0,0
232.9187093546774,0,0
233.06728364182095,0,0
233.21585792896454,0,0
233.3644322161081,0,0
233.5130065032517,0,0
233.66158079039525,0,0
233.8101550775388,0,0
233.9587293646824,0,0
234.10730365182596,0,0
234.25587793896955,0,0
234.4044522261131,0,0
234.55302651325667,0,0
234.70160080040026,0,0
234.85017508754382,0,0
234.9987493746874,0,0
235.14732366183097,0,0
235.29589794897453,0,0
235.44447223611812,0,0
235.59304652326168,0,0
235.74162081040527,0,0
235.89019509754883,0,0
236.0387693846924,0,0
236.18734367183598,0,0
236.33591795897954,0,0
236.48449224612312,0,0
236.63306653326669,0,0
236.78164082041025,0,0
236.93021510755383,0,0
237.0787893946974,0,0
237.22736368184098,0,0
237.37593796898454,0,0
237.5245122561281,0,0
237.6730865432717,0,0
237.82166083041525,0,0
237.97023511755884,0,0
238.1188094047024,0,0
238.26738369184596,0,0
238.41595797898955,0,0
238.5645322661331,0,0
238.7131065532767,0,0
238.86168084042026,0,0
239.01025512756382,0,0
239.1588294147074,0,0
239.30740370185097,0,0
239.45597798899456,0,0
239.60455227613812,0,0
239.75312656328168,0,0
239.90170085042527,0,0
240.05027513756883,1,0
240.19884942471242,0,0
240.34742371185598,0,0
240.49599799899954,0,0
240.64457228614313,0,0
240.7931465732867,0,0
240.94172086043028,0,0
241.09029514757384,0,0
241.2388694347174,0,0
241.387443721861,0,0
241.53601800900455,0,0
241.68459229614814,0,0
241.8331665832917,0,0
241.98174087043526,0,0
242.13031515757885,0,0
242.2788894447224,0,0
242.427463731866,0,0
242.57603801900956,0,0
242.72461230615312,0,0
242.8731865932967,0,0
243.02176088044027,0,0
243.17033516758386,0,0
243.31890945472742,0,0
243.46748374187098,0,0
243.61605802901457,0,0
243.76463231615813,0,0
243.91320660330172,0,0
244.06178089044528,0,0
244.21035517758884,0,0
244.35892946473243,0,0
244.507503751876,0,0
244.65607803901958,0,0
244.80465232616314,0,0
244.9532266133067,0,0
245.10180090045029,0,0
245.25037518759385,0,0
245.39894947473744,0,0
245.547523761881,0,0
245.69609804902456,0,0
245.84467233616814,0,0
245.9932466233117,0,0
246.1418209104553,0,0
246.29039519759885,0,0
246.43896948474242,0,0
246.587543771886,0,0
246.73611805902956,0,0
246.88469234617315,0,0
247.0332666333167,0,0
247.18184092046027,0,0
247.33041520760386,0,0
247.47898949474742,0,0
247.627563781891,0,0
247.77613806903457,1,0
247.92471235617813,1,0
248.07328664332172,0,0
248.22186093046528,0,0
248.37043521760887,0,0
248.51900950475243,0,0
248.667583791896,0,0
248.81615807903958,0,0
248.96473236618314,0,0
249.11330665332673,0,0
249.2618809404703,0,0
249.41045522761385,0,0
249.55902951475744,0,0
249.707603801901,0,0
249.8561780890446,0,0
250.00475237618815,0,0
250.1533266633317,0,0
250.3019009504753,0,0
250.45047523761886,0,0
250.59904952476245,0,0
250.747623811906,0,0
250.89619809904957,0,0
251.04477238619316,0,0
251.19334667333672,0,0
251.3419209604803,0,0
251.49049524762387,0,0
251.63906953476743,0,0
251.78764382191102,0,0
251.93621810905458,0,0
252.08479239619817,0,0
252.23336668334173,0,0
252.3819409704853,0,0
252.53051525762888,0,0
252.67908954477244,0,0
252.82766383191603,0,0
252.9762381190596,0,0
253.12481240620315,0,0
253.27338669334674,0,0
253.4219609804903,0,0
253.5705352676339,0,0
253.71910955477745,0,0
253.867683841921,0,0
254.0162581290646,0,0
254.16483241620816,0,0
254.31340670335175,0,0
254.4619809904953,0,0
254.61055527763887,0,0
254.75912956478246,0,0
254.90770385192602,0,0
255.0562781390696,0,0
255.20485242621317,0,0
255.35342671335673,0,0
255.50200100050031,0,0
255.65057528764387,0,0
255.79914957478746,0,0
255.94772386193102,0,0
256.09629814907464,0,0
256.2448724362182,0,0
256.39344672336176,0,0
256.5420210105053,0,0
256.6905952976489,0,0
256.83916958479244,0,0
256.98774387193606,0,0
257.1363181590796,0,0
257.2848924462232,0,0
257.43346673336674,0,0
257.58204102051036,0,0
257.7306153076539,0,0
257.8791895947975,0,0
258.02776388194104,0,0
258.1763381690846,0,0
258.32491245622816,0,0
258.4734867433718,0,0
258.62206103051534,0,0
258.7706353176589,0,0
258.91920960480246,0,0
259.067783891946,0,0
259.2163581790896,0,0
259.3649324662332,0,0
259.51350675337676,0,0
259.6620810405203,0,0
259.8106553276639,0,0
259.95922961480744,0,0
260.107803901951,0,0
260.2563781890946,0,0
260.4049524762382,0,0
260.55352676338174,0,0
260.7021010505253,0,0
260.8506753376689,0,0
260.9992496248125,0,0
261.14782391195604,0,0
261.2963981990996,0,0
261.44497248624316,0,0
261.5935467733867,0,0
261.74212106053034,0,0
261.8906953476739,0,0
262.03926963481746,0,0
262.187843921961,0,0
262.33641820910464,1,0
262.4849924962482,0,0
262.63356678339176,0,0
262.7821410705353,0,0
262.9307153576789,0,0
263.07928964482244,0,0
263.22786393196606,0,0
263.3764382191096,0,0
263.5250125062532,0,0
263.67358679339674,0,0
263.82216108054035,0,0
263.9707353676839,0,0
264.1193096548275,0,0
264.26788394197104,0,0
264.4164582291146,0,0
264.56503251625816,0,0
264.7136068034018,0,0
264.86218109054533,0,0
265.0107553776889,0,0
265.15932966483246,0,0
265.3079039519761,0,0
265.45647823911963,0,0
265.6050525262632,0,0
265.75362681340675,0,0
265.9022011005503,1,0
266.0507753876939,0,0
266.1993496748375,0,0
266.34792396198105,0,0
266.4964982491246,0,0
266.6450725362682,0,0
266.7936468234118,0,0
266.94222111055535,0,0
267.0907953976989,0,0
267.2393696848425,0,0
267.38794397198603,0,0
267.5365182591296,0,0
267.6850925462732,0,0
267.83366683341677,0,0
267.98224112056033,0,0
268.1308154077039,0,0
268.2793896948475,0,0
268.42796398199107,0,0
268.57653826913463,0,0
268.7251125562782,0,0
268.87368684342175,0,0
269.0222611305653,0,0
269.17083541770893,0,0
269.3194097048525,0,0
269.46798399199605,0,0
269.6165582791396,0,0
269.7651325662832,0,0
269.9137068534268,0,0
270.06228114057035,1,0
270.2108554277139,0,0
270.35942971485747,0,0
270.50800400200103,0,0
270.65657828914465,0,0
270.8051525762882,0,0
270.95372686343177,0,0
271.10230115057533,0,0
271.25087543771895,0,0
271.3994497248625,0,0
271.54802401200607,0,0
271.6965982991496,0,0
271.8451725862932,0,0
271.99374687343675,0,0
272.14232116058037,1,0
272.2908954477239,0,0
272.4394697348675,0,0
272.58804402201105,0,0
272.73661830915466,0,0
272.8851925962982,0,0
273.0337668834418,1,0
273.18234117058535,0,0
273.3309154577289,0,0
273.47948974487247,0,0
273.6280640320161,1,0
273.77663831915964,0,0
273.9252126063032,0,0
274.07378689344677,0,0
274.2223611805904,0,0
274.37093546773394,0,0
274.5195097548775,0,0
274.66808404202106,0,0
274.8166583291646,0,0
274.9652326163082,0,0
275.1138069034518,0,0
275.26238119059536,0,0
275.4109554777389,0,0
275.5595297648825,0,0
275.7081040520261,0,0
275.85667833916966,0,0
276.0052526263132,0,0
276.1538269134568,0,0
276.30240120060034,0,0
276.4509754877439,0,0
276.5995497748875,0,0
276.7481240620311,0,0
276.89669834917464,0,0
277.0452726363182,0,0
277.1938469234618,1,0
277.3424212106054,0,0
277.49099549774894,0,0
277.6395697848925,0,0
277.78814407203606,0,0
277.9367183591796,0,0
278.08529264632324,0,0
278.2338669334668,0,0
278.38244122061036,0,0
278.5310155077539,0,0
278.67958979489754,0,0
278.8281640820411,0,0
278.97673836918466,0,0
279.1253126563282,0,0
279.2738869434718,0,0
279.42246123061534,0,0
279.57103551775896,0,0
279.7196098049025,0,0
279.8681840920461,0,0
280.01675837918964,0,0
280.16533266633326,0,0
280.3139069534768,0,0
280.4624812406204,0,0
280.61105552776394,0,0
280.7596298149075,0,0
280.90820410205106,0,0
281.0567783891947,0,0
281.20535267633824,0,0
281.3539269634818,0,0
281.50250125062536,0,0
281.651075537769,0,0
281.79964982491254,0,0
281.9482241120561,0,0
282.09679839919966,0,0
282.2453726863432,0,0
282.3939469734868,1,0
282.5425212606304,0,0
282.69109554777395,0,0
282.8396698349175,1,0
282.9882441220611,0,0
283.1368184092047,0,0
283.28539269634825,0,0
283.4339669834918,0,0
283.5825412706354,0,0
283.73111555777893,0,0
283.8796898449225,0,0
284.0282641320661,0,0
284.1768384192097,0,0
284.32541270635323,0,0
284.4739869934968,0,0
284.6225612806404,0,0
284.771135567784,0,0
284.91970985492753,0,0
285.0682841420711,0,0
285.21685842921465,0,0
285.3654327163582,0,0
285.51400700350183,0,0
285.6625812906454,0,0
285.81115557778895,0,0
285.9597298649325,0,0
286.10830415207613,0,0
286.2568784392197,0,0
286.40545272636325,0,0
286.5540270135068,0,0
286.7026013006504,0,0
286.85117558779393,0,0
286.99974987493755,0,0
287.1483241620811,0,0
287.29689844922467,0,0
287.44547273636823,0,0
287.59404702351185,0,0
287.7426213106554,0,0
287.89119559779897,0,0
288.03976988494253,0,0
288.1883441720861,0,0
288.33691845922965,0,0
288.48549274637327,0,0
288.6340670335168,0,0
288.7826413206604,0,0
288.93121560780395,0,0
289.07978989494757,0,0
289.2283641820911,0,0
289.3769384692347,0,0
289.52551275637825,0,0
289.6740870435218,0,0
289.82266133066537,0,0
289.971235617809,0,0
290.11980990495255,0,0
290.2683841920961,0,0
290.41695847923967,0,0
290.5655327663833,0,0
290.71410705352685,0,0
290.8626813406704,0,0
291.01125562781397,0,0
291.1598299149575,0,0
291.3084042021011,0,0
291.4569784892447,0,0
291.60555277638827,0,0
291.7541270635318,0,0
291.9027013506754,0,0
292.051275637819,0,0
292.19984992496256,0,0
292.3484242121061,0,0
292.4969984992497,0,0
292.64557278639325,0,0
292.7941470735368,0,0
292.9427213606804,0,0
293.091295647824,0,0
293.23986993496754,1,0
293.3884442221111,0,0
293.5370185092547,0,0
293.6855927963983,0,0
293.83416708354184,0,0
293.9827413706854,0,0
294.13131565782896,0,0
294.2798899449725,0,0
294.42846423211614,0,0
294.5770385192597,0,0
294.72561280640326,0,0
294.8741870935468,0,0
295.02276138069044,0,0
295.171335667834,0,0
295.31990995497756,0,0
295.4684842421211,0,0
295.6170585292647,0,0
295.76563281640824,0,0
295.91420710355186,0,0
296.0627813906954,0,0
296.211355677839,1,0
296.35992996498254,0,0
296.50850425212616,0,0
296.6570785392697,0,0
296.8056528264133,0,0
296.95422711355684,0,0
297.1028014007004,1,0
297.25137568784396,0,0
297.3999499749876,0,0
297.54852426213114,0,0
297.6970985492747,0,0
297.84567283641826,0,0
297.9942471235619,0,0
298.14282141070544,0,0
298.291395697849,0,0
298.43996998499256,0,0
298.5885442721361,0,0
298.7371185592797,0,0
298.8856928464233,1,0
299.03426713356686,0,0
299.1828414207104,0,0
299.331415707854,1,0
299.4799899949976,0,0
299.62856428214116,2,0
299.7771385692847,21,0
299.9257128564283,67,0
